author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
CENTURY 21 Столичная недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308278853/;Мытищи;sale;flat;3;25;2;70.0;13390000;; Мира;39;Медведково;Ярославский
Этажи Москва;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307610133/;Мытищи;sale;flat;6;17;2;57.7;13500000;;;к35;Медведково;Новое Медведково ЖК
Этажи Москва;real_estate_agent;https://mytishchi.cian.ru/sale/flat/305431630/;Мытищи;sale;flat;7;11;2;58.9;13500000;;Новомытищинский проспект;62к1;Медведково;Атлантис
Сергей Герасимов;realtor;https://mytishchi.cian.ru/sale/flat/305078913/;Мытищи;sale;flat;2;25;3;55.99;13500000;;Шараповский проезд;;Медведково;КИТ 2
Ольга Малафеева;realtor;https://mytishchi.cian.ru/sale/flat/302091120/;Мытищи;sale;flat;20;25;3;76.6;13500000;; Борисовка;28А;Медведково;Ярославский
Премиум;real_estate_agent;https://mytishchi.cian.ru/sale/flat/295796849/;Мытищи;sale;flat;7;18;2;60.2;13490000;;Летная ;21;Медведково;Квартал 9-18
Lucky Estate;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306264919/;Мытищи;sale;flat;13;14;2;70.0;13500000;;Юбилейная ;6;Медведково;Ярославский
Космополис;real_estate_agent;https://mytishchi.cian.ru/sale/flat/306856099/;Мытищи;sale;flat;2;20;3;98.5;13500000;;Октябрьский проспект;10А;Медведково;Цветочный город
Ольга Протченко;realtor;https://mytishchi.cian.ru/sale/flat/307388355/;Мытищи;sale;flat;6;27;3;88.1;13500000;; Борисовка;16;Медведково;Ярославский
МОЯ СТОЛИЦА;real_estate_agent;https://mytishchi.cian.ru/sale/flat/272176316/;Мытищи;sale;flat;13;14;2;70.4;13500000;мкр. Ярославский;Юбилейная ;4;;Ярославский
Спецтехнология;real_estate_agent;https://mytishchi.cian.ru/sale/flat/307878363/;Мытищи;sale;flat;12;12;2;63.8;13500000;; Колпакова;34б;Медведково;Орион
РЕФЕРАЛ-Недвижимость;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304902375/;Мытищи;sale;flat;12;17;3;65.0;13500000;; Кедрина;3;Медведково;Лидер Парк
Ольга Минина;realtor;https://mytishchi.cian.ru/sale/flat/301687592/;Мытищи;sale;flat;14;27;1;45.8;13500000;; Мира;37;Медведково;Ярославский
BOYKOV Company;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304211483/;Мытищи;sale;flat;13;17;3;76.5;13500000;; Борисовка;4А;Медведково;
Ольга Минина;realtor;https://mytishchi.cian.ru/sale/flat/298435641/;Мытищи;sale;flat;5;27;2;58.2;13430000;;Новомытищинский проспект;4А;Медведково;КИТ
Традиция;real_estate_agent;https://mytishchi.cian.ru/sale/flat/308255080/;Мытищи;sale;flat;3;25;3;77.8;13700000;; Борисовка;20а;Медведково;Ярославский
Елена Смирнова;realtor;https://mytishchi.cian.ru/sale/flat/305407181/;Мытищи;sale;flat;11;15;2;58.4;13700000;; Рождественская;7;Медведково;
Александр Седов;realtor;https://mytishchi.cian.ru/sale/flat/305296824/;Мытищи;sale;flat;8;17;2;63.0;13900000;;Октябрьский проспект;10А;Медведково;Цветочный город
Самолет Плюс Мытищи;real_estate_agent;https://mytishchi.cian.ru/sale/flat/304425614/;Мытищи;sale;flat;21;25;3;76.0;13900000;; Стрелковая;4;Медведково;Квартал 29
Наталья Твердохлебова;realtor;https://mytishchi.cian.ru/sale/flat/307274526/;Мытищи;sale;flat;13;25;3;62.0;13900000;;;16.3;Медведково;Ярославский
Инна Полоз;realtor;https://mytishchi.cian.ru/sale/flat/308258844/;Мытищи;sale;flat;4;17;3;77.2;13900000;;переулок 1-й Стрелковый;1;Медведково;Мытищи Парк
